probe_name,visual_area,presentation_type,interval_start,interval_end,max_phi,max_phi_state,total_distinctions,total_integrated_information_distinctions,total_cause_information,total_effect_information,total_relations,total_integrated_information_relations,faces_1_9,faces_10_30,faces_30_plus
probe_768908152,VISp,natural_move_one,1,50,4.184724864118953,"[0, 1, 1]",7,2.0171382168951,6.405700111009979,5.290620936291622,47,2.1675866472238052,29,12,6
probe_768908152,VISp,natural_move_one,51,100,4.4141534628677235,"[1, 1, 0]",7,2.0366744635029,5.814948535270717,5.065760375620046,55,2.377478999364761,42,11,2
probe_768908152,VISp,natural_move_one,101,150,4.411346515828252,"[1, 0, 0]",7,2.0643883814927,5.895348018196184,6.147089366161869,47,2.3469581343355532,29,12,6
probe_768908152,VISp,natural_move_one,151,200,4.319847299967627,"[1, 0, 0]",7,1.9581146640364002,6.105959540630341,5.768423656250938,47,2.361732635931186,37,8,2
probe_768908152,VISp,natural_move_three,1,50,4.22794728343743,"[0, 0, 1]",6,2.0809373401062,5.183337767553841,4.718069632427315,20,2.1470099433311316,18,2,0
probe_768908152,VISp,natural_move_three,51,100,4.36014143296835,"[1, 0, 0]",7,2.059071873714,4.56044582743643,4.5673746607900805,34,2.301069559254298,18,10,6
probe_768908152,VISp,natural_move_three,101,150,4.200619696150291,"[1, 0, 0]",7,1.9803647143503997,4.427621870763223,4.905694125174655,35,2.22025498179987,25,8,2
probe_768908152,VISp,natural_move_three,151,200,4.398760246131557,"[0, 0, 0]",7,2.1267872208809,6.197169551707516,5.580822255387288,42,2.2719730252506465,31,9,2
probe_768908152,VISp,flashes,1,50,3.7440517045857806,"[1, 1, 1]",7,1.6742453199319,4.5842143991077515,4.064003993405353,32,2.069806384654068,27,4,1
probe_768908152,VISp,flashes,51,100,3.6855422279748957,"[0, 0, 0]",7,1.7042658423343,4.947547519611788,4.841637382381271,47,1.9812763856406004,37,10,0
probe_768908152,VISp,flashes,101,150,3.86965268855368,"[1, 1, 1]",7,1.8535360980638995,4.4514750490329185,4.494118074206918,37,2.0161165904897462,30,6,1
probe_768908152,VISp,flashes,151,200,3.7784573423232652,"[0, 0, 0]",7,1.7615596394867998,4.581318212771969,4.3799760265893,39,2.0168977028365056,23,10,6
probe_768908152,VISp,static_gratings,1,50,4.216574256109085,"[0, 0, 0]",7,1.8978224819065,5.654172685482001,5.578623332820199,47,2.3187517742026404,23,16,8
probe_768908152,VISp,static_gratings,51,100,4.224164408526712,"[0, 0, 1]",7,1.9219470654764998,5.247621039484039,5.32412622435349,43,2.3022173430502955,25,12,6
probe_768908152,VISp,static_gratings,101,150,4.394944515878283,"[0, 0, 0]",7,1.9361226172231,5.848533109469107,5.755063777186499,47,2.458821898655283,33,12,2
probe_768908152,VISp,static_gratings,151,200,3.8470984618903685,"[0, 0, 0]",7,1.8361545536325,4.084111776416409,4.868440221511054,51,2.010943908257837,43,8,0
probe_768908152,VISp,gabors,1,50,3.9593102104222644,"[1, 1, 1]",7,1.9175397897970001,5.223296205658077,4.057882780421939,52,2.041770420625194,52,0,0
probe_768908152,VISp,gabors,51,100,4.326817958757277,"[0, 0, 0]",7,1.9550689034606001,5.01178724825234,4.948900532558209,39,2.3717490552965463,23,10,6
probe_768908152,VISp,gabors,101,150,3.9956966299532723,"[1, 1, 1]",7,1.8957869548949002,5.375322534866426,4.527814938980773,53,2.0999096750583797,47,6,0
probe_768908152,VISp,gabors,151,200,4.202345500620429,"[0, 0, 0]",7,1.8981598565151998,4.676833482447691,5.828283701767541,63,2.304185644105336,35,20,8
probe_768908152,VISp,natural_scenes,1,50,3.9998172764555404,"[0, 0, 1]",7,1.8754644300430001,4.789039978974831,4.572973351695958,47,2.12435284641249,31,13,3
probe_768908152,VISp,natural_scenes,51,100,4.455517338796711,"[0, 0, 0]",7,1.966358249472,5.012136607109699,4.239369735034108,63,2.4891590893246884,39,16,8
probe_768908152,VISp,natural_scenes,101,150,4.242288249786139,"[0, 0, 0]",7,1.9865842719113,5.508896379178468,5.177965708796619,39,2.255703977874793,22,11,6
probe_768908152,VISp,natural_scenes,151,200,3.948489519973478,"[0, 1, 0]",7,1.8970480063450001,4.706338191799445,4.861519292453603,42,2.051441513628338,38,4,0
probe_768908152,VISp,natural_move_one,1,50,4.046980260071459,"[1, 0, 0]",6,1.9697254537122002,4.771589069268595,4.874749724626294,19,2.0772548063592975,14,4,1
probe_768908152,VISp,natural_move_one,51,100,3.9608107513909214,"[0, 1, 1]",7,1.9169318342803001,5.053724436839929,3.703434887883044,54,2.043878917110616,37,14,3
probe_768908152,VISp,natural_move_one,101,150,4.402235439135146,"[0, 0, 1]",7,2.0210304482244,4.329872313162767,4.098013997167394,55,2.38120499091081,41,14,0
probe_768908152,VISp,natural_move_one,151,200,4.352031774941118,"[0, 0, 0]",7,2.004919619193,6.56649994788051,5.872396829610196,47,2.347112155748253,29,15,3
probe_768908152,VISp,natural_move_three,1,50,4.18156972668592,"[1, 1, 0]",7,2.0063948433481005,4.413627316107377,3.793641937419845,46,2.175174883337867,41,5,0
probe_768908152,VISp,natural_move_three,51,100,4.189105376154886,"[0, 0, 1]",7,1.9752582190449999,5.055537207167014,5.222521143805602,54,2.2138471571098775,44,10,0
probe_768908152,VISp,natural_move_three,101,150,5.011313575849435,"[0, 0, 0]",7,2.160416999209,4.855460300053906,4.887424680520035,55,2.850896576640483,28,16,11
probe_768908152,VISp,natural_move_three,151,200,4.131157471436941,"[1, 0, 0]",7,2.0026485917802996,5.709557367556872,4.936265938871563,43,2.1285088796566143,25,12,6
probe_768908582,VISpm,flashes,1,50,5.26080477067889,"[1, 1, 1]",7,1.8707935596390999,4.472610218821276,4.07520841978633,42,3.3900112110396656,31,9,2
probe_768908582,VISpm,flashes,51,100,4.508201137758598,"[0, 0, 0]",7,1.7481726734325,4.2103684559493,5.032328752711532,47,2.7600284643260573,27,14,6
probe_768908582,VISpm,flashes,101,150,4.370278870673351,"[0, 0, 0]",7,1.7644292213858996,4.512271858804895,5.334180087102212,55,2.6058496492874754,36,16,3
probe_768908582,VISpm,flashes,151,200,3.616717333642872,"[0, 0, 0]",7,1.6652583688804001,4.437848175586636,5.100862040071631,43,1.9514589647625544,28,12,3
probe_768908582,VISpm,static_gratings,1,50,3.3493726218899678,"[0, 0, 0]",6,1.6514510360456998,3.6200405153988093,3.953642238710952,21,1.6979215858441747,19,2,0
probe_768908582,VISpm,static_gratings,51,100,3.7137454785054924,"[0, 0, 0]",7,1.7277865853550998,3.789630095066203,4.125565232417014,47,1.985958893150486,33,12,2
probe_768908582,VISpm,static_gratings,101,150,4.086096860660647,"[0, 0, 0]",7,1.8343208168950997,4.973260825094151,4.329311948699729,41,2.2517760437654935,25,10,6
probe_768908582,VISpm,static_gratings,151,200,3.727690747799902,"[1, 1, 1]",7,1.8212985455146002,4.473488103346319,4.040536245800987,46,1.9063922022853412,44,2,0
probe_768908582,VISpm,gabors,1,50,3.943065564498034,"[1, 1, 1]",7,1.8461925708661,4.206461167196515,3.442603678005023,48,2.096872993631954,31,14,3
probe_768908582,VISpm,gabors,51,100,3.82678779071664,"[1, 1, 1]",7,1.8440666378396997,4.139196015575816,4.7809958219388164,37,1.9827211528768922,21,10,6
probe_768908582,VISpm,gabors,101,150,3.948280301709036,"[1, 1, 1]",7,1.9326894666921997,4.581993414908456,4.550940984994765,41,2.0155908350167535,41,0,0
probe_768908582,VISpm,gabors,151,200,3.9646215857696196,"[1, 1, 1]",7,1.9299691755544004,3.9218416416752038,5.292214850923804,40,2.0346524102151724,40,0,0
probe_768908582,VISpm,natural_scenes,1,50,3.9339178955045755,"[1, 0, 0]",7,1.8532906895340002,5.230950061065677,5.850600913819802,47,2.080627205970614,35,11,1
probe_768908582,VISpm,natural_scenes,51,100,3.8191453103593367,"[1, 1, 0]",7,1.8681357023407,4.230727178516544,4.120168431260556,36,1.9510096080185289,32,4,0
probe_768908582,VISpm,natural_scenes,101,150,3.9514962257621997,"[0, 0, 0]",7,1.9017657983495997,5.526695294350196,5.5081227931532535,55,2.0497304274126384,40,15,0
probe_768908582,VISpm,natural_scenes,151,200,3.8788597589258678,"[0, 1, 1]",7,1.8747475910134,4.794512173074718,4.687967418003199,45,2.0041121679125036,39,6,0
probe_768908582,VISpm,natural_move_one,1,50,3.892023416825279,"[1, 1, 0]",7,1.9060310017203002,4.741649368680027,4.317066818203267,50,1.9859924151048693,37,11,2
probe_768908582,VISpm,natural_move_one,51,100,3.891372994096283,"[1, 0, 0]",7,1.8832143061189002,5.1362330924775055,4.578475065191327,55,2.008158687977418,42,11,2
probe_768908582,VISpm,natural_move_one,101,150,4.2142200652941835,"[0, 1, 1]",7,1.9654765217471,4.906508012836993,5.093610122019324,55,2.2487435435470484,42,11,2
probe_768908582,VISpm,natural_move_one,151,200,4.427855235795942,"[1, 1, 1]",7,2.0272115179459,4.735361624337745,5.871816801488674,51,2.4006437178499382,31,14,6
probe_768908582,VISpm,natural_move_three,1,50,4.257346753959576,"[0, 0, 0]",7,1.9825464372527999,5.353089895407298,5.657530901385324,55,2.2748003167068123,37,12,6
probe_768908582,VISpm,natural_move_three,51,100,4.1412227354856315,"[1, 1, 1]",7,1.9898388974035,5.099679921784477,4.127423605306582,46,2.1513838380821744,42,4,0
probe_768908582,VISpm,natural_move_three,101,150,4.30016622542364,"[1, 1, 0]",7,1.9907084100824,5.038431241216692,5.859516269226351,47,2.309457815341172,29,12,6
probe_768908582,VISpm,natural_move_three,151,200,3.947703888324134,"[1, 1, 0]",7,1.9643087431771002,5.179886140801433,4.557798533349539,29,1.98339514514704,29,0,0
probe_768908582,VISpm,flashes,1,50,3.559158397481829,"[1, 1, 1]",7,1.7079458336747,3.8827846488557025,4.35224960455538,52,1.851212563806964,52,0,0
probe_768908582,VISpm,flashes,51,100,3.742712225783918,"[1, 1, 0]",7,1.7654475873818998,4.187834456200421,4.8498603458206455,55,1.977264638402088,40,13,2
probe_768908582,VISpm,flashes,101,150,3.9454677295661504,"[1, 1, 1]",7,1.8666842117714997,4.378694833343111,3.661137426408448,46,2.078783517794724,42,4,0
probe_768908582,VISpm,flashes,151,200,3.504626542347705,"[1, 1, 1]",7,1.6733132756423,3.5249479452022348,2.6703663130851343,43,1.83131326670557,38,5,0
probe_768908582,VISpm,static_gratings,1,50,3.6435138984993047,"[1, 1, 0]",7,1.7877420674892002,5.4871238181405655,5.508445089199934,37,1.8557718310100073,31,6,0
probe_768908582,VISpm,static_gratings,51,100,3.803318153481814,"[0, 1, 1]",7,1.8394869450113,4.957317523345585,4.940765270226986,43,1.963831208470513,27,10,6
probe_768908582,VISpm,static_gratings,101,150,3.666481824620612,"[1, 1, 0]",7,1.7800683724763002,4.146717705424208,3.654758027339568,42,1.8864134521442433,37,5,0
probe_768908582,VISpm,static_gratings,151,200,4.049904710123894,"[1, 1, 1]",7,1.9057904490266002,4.609314234525032,4.598246962622159,55,2.144114261097352,45,10,0
probe_768908582,VISpm,gabors,1,50,3.993203845785264,"[1, 1, 0]",7,1.9209755937619002,5.099007302092454,5.239978199891658,43,2.0722282520232995,33,8,2
probe_768908582,VISpm,gabors,51,100,3.8904687199634367,"[1, 1, 1]",3,1.9452343599818,2.066974124519837,1.945234359981717,3,1.9452343599817183,3,0,0
probe_768908582,VISpm,gabors,101,150,3.8871229800339986,"[1, 0, 1]",7,1.9022422123135,5.315249917593301,5.356749175709336,45,1.9848807677204734,41,4,0
probe_768908582,VISpm,gabors,151,200,4.006830093196023,"[1, 0, 0]",7,1.937422000522,4.36457876178481,4.417970127038726,34,2.0694080926742076,24,8,2
probe_768908582,VISpm,natural_scenes,1,50,3.910220889096113,"[0, 0, 0]",7,1.8835465976591999,4.85563683443593,4.437936590140858,43,2.0266742914368896,33,9,1
probe_768908582,VISpm,natural_scenes,51,100,4.318699767379978,"[0, 1, 1]",7,2.0222965784872,5.726212889987075,5.781191833659106,47,2.296403188892694,29,12,6
probe_768908582,VISpm,natural_scenes,101,150,4.28012440725678,"[0, 1, 0]",7,1.9935123222652003,4.295907809812289,3.8758813177941693,47,2.2866120849915736,36,9,2
probe_768908582,VISpm,natural_scenes,151,200,4.04249484933996,"[0, 1, 0]",7,1.9420042211446,5.189043175434742,4.904916507158112,62,2.1004906281954794,49,11,2
probe_768908582,VISpm,natural_move_one,1,50,4.087969662996304,"[0, 0, 1]",7,1.9451724617454997,4.9864684767786525,5.407086186425678,41,2.1427972012508314,23,12,6
probe_768908582,VISpm,natural_move_one,51,100,4.103138713157849,"[0, 0, 1]",7,1.9534846067707003,4.84714234013041,5.2703375551469165,41,2.1496541063871493,25,10,6
probe_768908582,VISpm,natural_move_one,101,150,4.146938058083593,"[0, 0, 0]",7,1.9685123393711996,5.57105236783215,5.64320579185949,43,2.178425718712473,25,12,6
probe_768908582,VISpm,natural_move_one,151,200,4.192457568471109,"[0, 1, 1]",7,1.9889397274779999,5.26787527949256,4.390124590785207,53,2.2035178409931606,46,7,0
probe_768908582,VISpm,natural_move_three,1,50,4.25366174845772,"[1, 1, 1]",7,2.0033438569463,4.798453878796305,5.325367015421477,47,2.250317891511385,31,13,3
probe_768908582,VISpm,natural_move_three,51,100,4.382903649161776,"[1, 0, 1]",7,2.0852151435904003,5.739256515113182,5.759548070725852,54,2.2976885055713905,43,9,2
probe_768908582,VISpm,natural_move_three,101,150,4.589267071417108,"[0, 0, 0]",7,2.0955795157607,5.086681343351848,5.904816818151354,39,2.4936875556564813,23,10,6
probe_768908582,VISpm,natural_move_three,151,200,4.657981823344674,"[0, 1, 0]",7,2.1250130371533,6.614394287786942,5.631854753764827,47,2.532968786191363,29,12,6
probe_768908582,VISpm,flashes,1,50,4.1748779162901375,"[1, 1, 1]",7,1.7495042942246999,5.080024869235952,4.452420861251449,55,2.4253736220653894,50,4,1
probe_768908582,VISpm,flashes,51,100,3.9930602783150038,"[0, 0, 0]",7,1.6690137549760002,4.155379498844406,4.902580536163518,47,2.324046523339005,29,12,6
probe_768908582,VISpm,flashes,101,150,3.781316257725239,"[1, 1, 1]",7,1.7623265428173003,4.830158275265081,4.415411056223188,43,2.0189897149079,27,10,6
probe_768908582,VISpm,flashes,151,200,3.667884007165879,"[0, 0, 0]",7,1.6615125128647001,4.11571384575485,3.877998047678675,41,2.0063714943013045,25,10,6
probe_768908582,VISpm,static_gratings,1,50,3.5586372763147636,"[0, 0, 0]",7,1.7048333875016999,4.327345782029893,4.09555276517138,43,1.8538038888129966,31,10,2
probe_768908582,VISpm,static_gratings,51,100,3.482842634069778,"[1, 1, 1]",7,1.7114612747671,5.380946478235133,4.530324381534723,31,1.771381359302577,24,6,1
probe_768908582,VISpm,static_gratings,101,150,3.6422430951262434,"[1, 1, 0]",7,1.7347899113905998,4.32647143332445,4.3232911345350145,47,1.9074531837355708,27,14,6
probe_768908582,VISpm,static_gratings,151,200,3.6885800812420078,"[0, 0, 1]",7,1.7730479792387,4.259077094850454,3.9116032499546574,35,1.9155321020032585,19,10,6
probe_768908582,VISpm,gabors,1,50,3.7847449849282917,"[1, 1, 1]",7,1.8435527357487997,3.844888494780726,4.396036558605743,36,1.9411922491794147,26,8,2
probe_768908582,VISpm,gabors,51,100,3.8816876898735924,"[1, 1, 0]",7,1.8625779369842,4.939293399420186,4.827835585692692,47,2.019109752889439,39,7,1
probe_768908582,VISpm,gabors,101,150,3.9124718922152253,"[1, 1, 1]",7,1.873970298988,3.888422518763785,3.1677409838090043,47,2.0385015932271826,44,3,0
probe_768908582,VISpm,gabors,151,200,3.9948432942185708,"[1, 1, 1]",7,1.9048172946487998,4.767915825276498,3.604184846791851,55,2.090025999569812,42,11,2
probe_768908582,VISpm,natural_scenes,1,50,3.848605820285398,"[0, 0, 0]",7,1.8380904380188,5.073870136729127,5.317829498396338,55,2.0105153822666315,35,13,7
probe_768908582,VISpm,natural_scenes,51,100,4.069020079440575,"[0, 1, 1]",7,1.9487382070710004,4.757702578059658,5.1017281574848194,39,2.120281872369591,23,10,6
probe_768908582,VISpm,natural_scenes,101,150,4.0117487761094495,"[0, 1, 0]",7,1.9154276887505,4.4528360416007775,5.47189602370001,47,2.096321087359,29,12,6
probe_768908582,VISpm,natural_scenes,151,200,4.004006157078988,"[1, 1, 0]",7,1.9498005049031,5.207647495150189,4.224896006281562,36,2.054205652175803,32,4,0
probe_768908582,VISpm,natural_move_one,1,50,4.0557034945892845,"[0, 0, 1]",7,1.9387295844470998,4.402747801569071,4.62261532382971,47,2.116973910142088,44,3,0
probe_768908582,VISpm,natural_move_one,51,100,4.026235954744977,"[0, 1, 1]",7,1.9420520266498,5.641712047402751,6.08894140101025,47,2.08418392809523,36,10,1
probe_768908582,VISpm,natural_move_one,101,150,4.034853170601578,"[0, 0, 1]",7,1.9569043351581998,5.373506810842871,5.126612544347603,46,2.0779488354433653,35,9,2
probe_768908582,VISpm,natural_move_one,151,200,4.242148265616521,"[1, 1, 1]",7,1.9822546872270999,5.317929907315426,5.268765593189253,41,2.2598935783894945,23,12,6
probe_768908582,VISpm,natural_move_three,1,50,4.256129586820155,"[1, 1, 1]",7,1.9857435907107,5.283243939800121,4.134436608132666,48,2.270385996109497,38,8,2
probe_768908582,VISpm,natural_move_three,51,100,4.2395352275905065,"[1, 1, 1]",7,2.0234852641271,4.107548211648814,4.4737556363856745,34,2.2160499634635045,24,8,2
probe_768908582,VISpm,natural_move_three,101,150,4.119019302316268,"[0, 0, 0]",7,1.9531461217163,6.001679674425063,5.629700969569564,46,2.165873180599993,33,11,2
probe_768908582,VISpm,natural_move_three,151,200,4.289121600132951,"[1, 0, 1]",7,2.0417555365058,5.325644796186964,6.162879701691972,54,2.247366063627107,43,9,2
probe_768908582,VISpm,flashes,1,50,3.786591193818384,"[1, 1, 1]",7,1.7649037725749,4.43522871796557,4.377986429851708,37,2.021687421243508,20,11,6
probe_768908582,VISpm,flashes,51,100,3.5798702356334893,"[1, 1, 1]",7,1.7345835814679997,4.2719339432656875,3.871202953866028,46,1.8452866541655093,42,4,0
probe_768908582,VISpm,flashes,101,150,3.752716498684807,"[1, 1, 1]",7,1.8142782545558003,4.1810496333064915,4.570193452231961,39,1.9384382441289156,35,4,0
probe_768908582,VISpm,flashes,151,200,3.530667390517111,"[1, 1, 1]",7,1.7057020217116,4.628734608877154,4.6040497506521385,42,1.8249653688055845,38,4,0
probe_768908582,VISpm,static_gratings,1,50,3.700215808443521,"[1, 0, 1]",6,1.8262848173690998,3.845241662275142,3.9400935182442725,21,1.8739309910745066,18,3,0
probe_768908582,VISpm,static_gratings,51,100,4.249068447600249,"[1, 0, 1]",7,1.8874236740748,3.8191895962520954,3.1753145848188185,51,2.361644773525356,44,7,0
probe_768908582,VISpm,static_gratings,101,150,3.6165650027661025,"[1, 0, 0]",7,1.7680245918367001,3.983615652023104,4.078906391135185,40,1.8485404109293717,40,0,0
probe_768908582,VISpm,static_gratings,151,200,3.95232425836343,"[0, 0, 0]",7,1.8571250745676997,4.808496699931292,5.267318198903355,39,2.095199183795856,22,11,6
probe_768908582,VISpm,gabors,1,50,3.908426321468194,"[0, 1, 0]",7,1.8793442674088001,4.868360170397039,5.199060179639794,42,2.0290820540595065,30,10,2
probe_768908582,VISpm,gabors,51,100,4.08641939397188,"[1, 1, 1]",7,1.9521781194816,4.413579573790219,4.364926214862176,51,2.1342412744902797,38,13,0
probe_768908582,VISpm,gabors,101,150,4.010551524102523,"[1, 1, 1]",7,1.9098149705002998,5.043139407236666,3.2149814431909998,49,2.1007365536022067,45,4,0
probe_768908582,VISpm,gabors,151,200,4.099205851466985,"[1, 1, 1]",7,1.9561009286112,5.158772203885885,5.091259631077328,39,2.143104922855848,22,11,6
probe_768908582,VISpm,natural_scenes,1,50,4.443573866916788,"[0, 0, 0]",7,1.9969738811675999,6.429670912979663,6.645243263562661,37,2.44659998574918,22,12,3
probe_768908582,VISpm,natural_scenes,51,100,4.0118451274491465,"[1, 0, 1]",7,1.9217735852073998,4.66025869675537,4.254675663000868,46,2.090071542241674,41,5,0
probe_768908582,VISpm,natural_scenes,101,150,4.257061144124052,"[0, 0, 0]",7,1.9716238480617998,5.51650653880712,5.471844475440006,55,2.2854372960622222,35,13,7
probe_768908582,VISpm,natural_scenes,151,200,3.977781529775311,"[1, 1, 0]",7,1.9170991489785003,5.600303225307323,5.353903392818858,55,2.0606823807968975,42,13,0
probe_768908582,VISpm,natural_move_one,1,50,4.14688614322603,"[1, 1, 1]",7,1.9844868218309002,4.594836273124355,4.861728004508415,62,2.162399321395163,55,7,0
probe_768908582,VISpm,natural_move_one,51,100,4.080363246941677,"[0, 0, 0]",7,1.9099188770017,5.00728590558246,4.926620855852747,37,2.1704443699398914,21,10,6
probe_768908582,VISpm,natural_move_one,101,150,4.394550795102743,"[1, 0, 0]",7,2.036244237819,5.665755961947822,5.28962713871088,55,2.358306557283764,37,12,6
probe_768908582,VISpm,natural_move_one,151,200,4.267424479663572,"[1, 0, 0]",7,2.0096263535076,5.189236913132895,6.061323547492487,47,2.2577981261560884,39,8,0
probe_768908582,VISpm,natural_move_three,1,50,4.1882839891317865,"[0, 1, 0]",7,2.0421250291693003,5.0130585928666385,5.053977877609978,35,2.1461589599625097,19,10,6
probe_768908582,VISpm,natural_move_three,51,100,4.433960037837823,"[0, 0, 0]",7,2.0343486313052996,5.026281807231871,6.022090184851319,63,2.399611406532484,39,16,8
probe_768908582,VISpm,natural_move_three,101,150,4.434016127332276,"[0, 0, 0]",7,2.0632606224334005,6.8400273968491,7.143377459064508,37,2.3707555048990345,22,12,3
probe_768908582,VISpm,natural_move_three,151,200,4.268466630902617,"[1, 1, 0]",7,2.0781832123607,5.817673129615159,4.683975058181229,46,2.1902834185419886,43,3,0
probe_768908582,VISpm,flashes,1,50,4.008715726504512,"[1, 0, 1]",7,1.952065075641,4.374627362397999,4.294950577898235,46,2.0566506508635554,46,0,0
probe_768908582,VISpm,flashes,51,100,4.211870329407544,"[0, 0, 0]",7,1.9515528459698,4.963423610280905,5.310227419898134,37,2.2603174834377335,20,11,6
probe_768908582,VISpm,flashes,101,150,4.039073305808593,"[0, 0, 0]",7,1.9212751258966998,5.152954702717311,5.852935562816971,47,2.1177981799119983,29,12,6
probe_768908582,VISpm,flashes,151,200,3.9516025281949547,"[1, 0, 0]",7,1.8959281159241,4.121843961543773,3.3891105628824345,41,2.0556744122709327,32,8,1
probe_768908582,VISpm,static_gratings,1,50,3.9666082713080666,"[0, 1, 0]",7,1.9024437096336,5.364715462942692,4.177227551091395,55,2.0641645616744246,35,14,6
probe_768908582,VISpm,static_gratings,51,100,3.9621837129972644,"[0, 1, 1]",7,1.9236002096212999,5.34043393656967,3.9434964902049763,53,2.038583503375982,46,7,0
probe_768908582,VISpm,static_gratings,101,150,4.0758440366591975,"[1, 0, 0]",7,1.9295815173719,4.80724600653188,4.450585663670512,49,2.146262519287277,29,14,6
probe_768908582,VISpm,static_gratings,151,200,4.258497077768305,"[0, 0, 1]",7,1.9741186585120003,4.7215830682441275,5.3968305905162754,39,2.284378419256165,29,8,2
probe_768908582,VISpm,gabors,1,50,4.058583359525766,"[1, 1, 1]",7,1.9814361901089004,4.497900116700872,4.060398849116642,47,2.0771471694169077,40,7,0
probe_768908582,VISpm,gabors,51,100,4.096251981027626,"[1, 0, 1]",7,2.0166448952818,5.109995676703825,4.881423008767147,42,2.0796070857457734,42,0,0
probe_768908582,VISpm,gabors,101,150,4.514960792810924,"[0, 0, 0]",7,2.0763560197949005,5.439252013158204,5.228222483726596,39,2.4386047730160247,23,10,6
probe_768908582,VISpm,gabors,151,200,4.179894619267429,"[0, 0, 1]",7,2.0081790299324003,6.43224934475419,6.692396141523155,47,2.1717155893348874,33,12,2
probe_768908582,VISpm,natural_scenes,1,50,4.194151566421046,"[0, 0, 1]",7,1.9894850198738,5.371877876514823,5.9556404367131375,54,2.2046665465473283,44,10,0
probe_768908582,VISpm,natural_scenes,51,100,4.197764430845991,"[1, 1, 0]",7,2.0250310422084,4.597685362482055,4.868095099635386,35,2.1727333886375533,25,8,2
probe_768908582,VISpm,natural_scenes,101,150,4.35843458736567,"[0, 1, 1]",7,2.0296178830273996,4.410039481525199,3.8368628758349432,43,2.3288167043384305,33,8,2
probe_768908582,VISpm,natural_scenes,151,200,4.25276329574155,"[0, 0, 0]",7,2.0002999300604,5.725908878519213,6.028052709998533,47,2.2524633656809905,34,11,2
probe_768908582,VISpm,natural_move_one,1,50,4.341094755591001,"[1, 1, 1]",7,2.1172287572816,4.357125631789111,5.116643692361513,36,2.223865998309365,32,4,0
probe_768908582,VISpm,natural_move_one,51,100,4.736452117949744,"[0, 1, 1]",7,2.1516514237688,5.3532236904450965,4.722747618380672,55,2.5848006941809665,29,18,8
probe_768908582,VISpm,natural_move_one,101,150,4.293816459910257,"[0, 1, 0]",7,2.0295044568433,5.246660488925112,5.745051861861997,46,2.264312003066845,30,14,2
probe_768908582,VISpm,natural_move_one,151,200,4.393580349343,"[0, 0, 1]",7,2.1119168523350997,5.593077970853844,5.351058480957716,38,2.281663497007839,27,9,2
probe_768908582,VISpm,natural_move_three,1,50,4.752648584678655,"[0, 1, 0]",7,2.1621434659858996,5.039509812415188,5.867434254231677,37,2.5905051186927697,21,10,6
probe_768908582,VISpm,natural_move_three,51,100,4.237583335865593,"[0, 0, 0]",7,2.0297341051474005,4.347486071409138,4.258527664370648,50,2.2078492307182063,38,12,0
probe_768908582,VISpm,natural_move_three,101,150,4.91628971862192,"[0, 0, 0]",7,2.1967060094447004,5.055878878890667,4.513732324966219,55,2.719583709177187,36,16,3
probe_768908582,VISpm,natural_move_three,151,200,4.298697998220941,"[1, 0, 1]",7,2.0693722253168993,4.424639021111736,4.6562998398520365,47,2.2293257729041303,39,7,1
probe_768908145,VISam,flashes,1,50,5.501959628782107,"[1, 1, 1]",7,1.7879145911399998,4.228952938491945,4.03807108663871,47,3.714045037642012,29,12,6
probe_768908145,VISam,flashes,51,100,4.5757726162099335,"[0, 0, 0]",7,1.6977258357065,4.380490407721902,5.221892662873168,37,2.878046780503496,22,12,3
probe_768908145,VISam,flashes,101,150,4.161924651084812,"[1, 1, 1]",7,1.8148212233493,4.6783513810763,4.2989974491069844,53,2.3471034277356577,53,0,0
probe_768908145,VISam,flashes,151,200,3.8455558467573083,"[0, 0, 0]",7,1.6910576739545,4.379365960030782,5.078036172433282,47,2.1544981728028607,29,12,6
probe_768908145,VISam,static_gratings,1,50,4.456271184526664,"[0, 0, 0]",7,1.8519241916898999,4.837711195801044,5.177776016410363,47,2.604346992836593,27,13,7
probe_768908145,VISam,static_gratings,51,100,3.843712206442004,"[0, 0, 0]",7,1.7558200620259,4.688923357380033,4.525152215572252,41,2.0878921444162883,23,12,6
probe_768908145,VISam,static_gratings,101,150,4.016499509703437,"[0, 0, 0]",7,1.8164163232447001,4.8486976609234835,5.402720589243306,47,2.2000831864587234,27,14,6
probe_768908145,VISam,static_gratings,151,200,4.363422610801138,"[0, 0, 0]",7,1.8656230307650001,4.295474678650127,4.245739285099342,55,2.497799580036207,34,17,4
probe_768908145,VISam,gabors,1,50,3.864230731586307,"[1, 1, 1]",7,1.8613277951327003,4.865775297425154,5.068766687514631,46,2.002902936453732,41,5,0
probe_768908145,VISam,gabors,51,100,3.7397202392019206,"[0, 0, 0]",7,1.7995464241693,4.406080816468267,4.6874276794319485,39,1.9401738150326788,23,10,6
probe_768908145,VISam,gabors,101,150,3.893188318756808,"[0, 0, 0]",7,1.8511204956848,5.607949290181755,6.149431671631482,37,2.042067823071936,25,10,2
probe_768908145,VISam,gabors,151,200,3.92934826707746,"[0, 0, 1]",7,1.8613611935572,5.378105499567774,5.228752039265362,43,2.067987073520269,24,13,6
probe_768908145,VISam,natural_scenes,1,50,3.540978295973178,"[1, 1, 0]",7,1.6660078369874,3.8182996288239535,5.0843763624970615,51,1.8749704589856855,27,16,8
